feature,block,mean_abs_shap,folds_selected,selection_frequency
meth:SNORD116-12,methylation,0.0,0,0.0
meth:SNORD116-13,methylation,0.0,0,0.0
expr:ANGPT2,expression,0.0,0,0.0
expr:ANTXR2,expression,0.0,0,0.0
expr:ANKRD7,expression,0.0,0,0.0
expr:ANKS1B,expression,0.0,0,0.0
expr:ANKS4B,expression,0.0,0,0.0
expr:ANKS6,expression,0.0,0,0.0
expr:ANKUB1,expression,0.0,2,0.04
expr:ANO2,expression,0.0,0,0.0
expr:ANO3,expression,0.0,0,0.0
meth:SLITRK6,methylation,0.0,0,0.0
meth:SLMO1,methylation,0.0,14,0.28
meth:SLN,methylation,0.0,0,0.0
expr:ANKRD6,expression,0.0,0,0.0
expr:ANKRD61,expression,0.0,0,0.0
meth:SNORD115-14,methylation,0.0,0,0.0
expr:ANKRD65,expression,0.0,0,0.0
expr:ANKRD66,expression,0.0,0,0.0
meth:SNHG7,methylation,0.0,0,0.0
meth:SNHG8,methylation,0.0,0,0.0
meth:SNORA1,methylation,0.0,0,0.0
meth:SNORA10,methylation,0.0,4,0.08
meth:SNORA11B,methylation,0.0,0,0.0
meth:SNORA12,methylation,0.0,0,0.0
meth:SNORA15,methylation,0.0,0,0.0
meth:SNORA16B,methylation,0.0,4,0.08
meth:SNAR-E,methylation,0.0,0,0.0
meth:SNAR-F,methylation,0.0,0,0.0
meth:SNCA,methylation,0.0,0,0.0
expr:ANKRD62,expression,0.0,0,0.0
meth:SLCO1A2,methylation,0.0,0,0.0
meth:SLCO1B1,methylation,0.0,0,0.0
meth:SLCO1B3,methylation,0.0,1,0.02
meth:SLCO1C1,methylation,0.0,0,0.0
meth:SLCO2A1,methylation,0.0,1,0.02
meth:SLC7A14,methylation,0.0,0,0.0
meth:SLC7A2,methylation,0.0,0,0.0
meth:SLC7A4,methylation,0.0,0,0.0
meth:SLC8A1,methylation,0.0,1,0.02
meth:SLC8A2,methylation,0.0,0,0.0
meth:SLC8A3,methylation,0.0,0,0.0
meth:SLC9A1,methylation,0.0,0,0.0
meth:SLC9A11,methylation,0.0,0,0.0
expr:ANTXR1,expression,0.0,0,0.0
expr:ANXA1,expression,0.0,0,0.0
expr:ANXA2R,expression,0.0,0,0.0
expr:ANXA3,expression,0.0,0,0.0
expr:ANXA8,expression,0.0,0,0.0
meth:SLPI,methylation,0.0,1,0.02
meth:SMAD2,methylation,0.0,0,0.0
meth:SMARCB1,methylation,0.0,1,0.02
expr:ANO4,expression,0.0,1,0.02
expr:ANO7,expression,0.0,1,0.02
expr:ANO9,expression,0.0,0,0.0
expr:ANOS1,expression,0.0,0,0.0
expr:ANP32E,expression,0.0,0,0.0
expr:ANTKMT,expression,0.0,0,0.0
expr:ANTXRL,expression,0.0,0,0.0
expr:ANKRD34A,expression,0.0,0,0.0
expr:ANKRD34B,expression,0.0,0,0.0
expr:ANKRD34C,expression,0.0,0,0.0
expr:ANKRD36,expression,0.0,0,0.0
expr:ANKRD36B,expression,0.0,0,0.0
expr:ANKRD36C,expression,0.0,0,0.0
expr:ANKLE1,expression,0.0,0,0.0
expr:ANKRD1,expression,0.0,0,0.0
expr:ANKRD20A1,expression,0.0,0,0.0
expr:ANKRD20A4P,expression,0.0,0,0.0
expr:ANKRD22,expression,0.0,1,0.02
expr:ANKRD23,expression,0.0,0,0.0
expr:ANKRD24,expression,0.0,0,0.0
meth:SNCAIP,methylation,0.0,4,0.08
meth:SNORA18,methylation,0.0,4,0.08
meth:SNORA24,methylation,0.0,0,0.0
meth:SNORA31,methylation,0.0,0,0.0
meth:SNORA33,methylation,0.0,1,0.02
meth:SNORA38,methylation,0.0,11,0.22
meth:SNORA4,methylation,0.0,1,0.02
meth:SNORA42,methylation,0.0,0,0.0
meth:SNORA45,methylation,0.0,0,0.0
meth:SNORD115-1,methylation,0.0,0,0.0
meth:SNORD115-10,methylation,0.0,0,0.0
meth:SNORD115-11,methylation,0.0,0,0.0
meth:SNORD115-12,methylation,0.0,0,0.0
meth:SNORD115-13,methylation,0.0,0,0.0
expr:ANKRD30A,expression,0.0,0,0.0
meth:SNCB,methylation,0.0,0,0.0
meth:SND1,methylation,0.0,3,0.06
meth:SNED1,methylation,0.0,0,0.0
meth:SNHG6,methylation,0.0,0,0.0
meth:SNAI1,methylation,0.0,1,0.02
meth:SNAI2,methylation,0.0,0,0.0
meth:SNAP25,methylation,0.0,0,0.0
meth:SNAP91,methylation,0.0,0,0.0
meth:SNAR-B1,methylation,0.0,0,0.0
meth:SNAR-B2,methylation,0.0,0,0.0
meth:SNAR-C4,methylation,0.0,0,0.0
meth:SNAR-D,methylation,0.0,0,0.0
meth:SMC1B,methylation,0.0,0,0.0
expr:ANKRD30BL,expression,0.0,0,0.0
meth:SMOC1,methylation,0.0,0,0.0
meth:SMPD2,methylation,0.0,8,0.16
meth:SMPD3,methylation,0.0,0,0.0
meth:SMTNL2,methylation,0.0,0,0.0
meth:SMYD1,methylation,0.0,0,0.0
expr:ANKRD40,expression,0.0,0,0.0
expr:ANKRD40CL,expression,0.0,0,0.0
expr:ANKRD44,expression,0.0,2,0.04
expr:ANKRD45,expression,0.0,0,0.0
expr:ANKRD50,expression,0.0,0,0.0
expr:ANKRD53,expression,0.0,0,0.0
meth:SNORA5B,methylation,0.0,1,0.02
meth:SNORA60,methylation,0.0,0,0.0
expr:ANKRD30B,expression,0.0,0,0.0
meth:SMCP,methylation,0.0,0,0.0
expr:ACE,expression,0.0,0,0.0
expr:ACE2,expression,0.0,0,0.0
expr:ACER1,expression,0.0,1,0.02
expr:ACER2,expression,0.0,2,0.04
expr:ACER3,expression,0.0,0,0.0
expr:ACHE,expression,0.0,0,0.0
expr:ACKR3,expression,0.0,0,0.0
expr:AC233723.1,expression,0.0,0,0.0
expr:AC244197.3,expression,0.0,0,0.0
expr:ACACA,expression,0.0,0,0.0
expr:ACACB,expression,0.0,0,0.0
expr:ACAD11,expression,0.0,0,0.0
expr:ACADS,expression,0.0,0,0.0
meth:THSD7B,methylation,0.0,0,0.0
expr:ACAT2,expression,0.0,0,0.0
meth:WDR66,methylation,0.0,0,0.0
expr:AC112128.1,expression,0.0,0,0.0
expr:AC119674.2,expression,0.0,1,0.02
expr:AC136428.1,expression,0.0,2,0.04
expr:AC139491.7,expression,0.0,0,0.0
meth:WDFY1,methylation,0.0,0,0.0
meth:WDFY4,methylation,0.0,1,0.02
meth:WDR16,methylation,0.0,0,0.0
meth:WDR17,methylation,0.0,1,0.02
meth:WDR49,methylation,0.0,0,0.0
meth:WDR52,methylation,0.0,0,0.0
meth:WDR63,methylation,0.0,0,0.0
expr:ACAP1,expression,0.0,3,0.06
meth:WBP11P1,methylation,0.0,0,0.0
meth:WBSCR17,methylation,0.0,0,0.0
meth:WBSCR26,methylation,0.0,0,0.0
meth:VTRNA1-1,methylation,0.0,0,0.0
meth:VTRNA1-2,methylation,0.0,5,0.1
meth:VTRNA1-3,methylation,0.0,0,0.0
meth:VWA1,methylation,0.0,1,0.02
meth:VWA2,methylation,0.0,0,0.0
meth:VWA3B,methylation,0.0,0,0.0
meth:VWA5A,methylation,0.0,3,0.06
meth:VWC2,methylation,0.0,0,0.0
meth:VSIG10L,methylation,0.0,3,0.06
meth:VSIG2,methylation,0.0,1,0.02
expr:ACBD4,expression,0.0,0,0.0
meth:VSTM1,methylation,0.0,0,0.0
meth:VSTM2A,methylation,0.0,0,0.0
meth:VSTM2B,methylation,0.0,0,0.0
meth:VSTM2L,methylation,0.0,0,0.0
meth:VSX2,methylation,0.0,1,0.02
meth:VN1R5,methylation,0.0,0,0.0
meth:VNN1,methylation,0.0,0,0.0
meth:VNN2,methylation,0.0,0,0.0
meth:VNN3,methylation,0.0,0,0.0
meth:VOPP1,methylation,0.0,0,0.0
meth:VPREB1,methylation,0.0,0,0.0
meth:VPS37B,methylation,0.0,0,0.0
meth:VPS39,methylation,0.0,0,0.0
meth:VSNL1,methylation,0.0,2,0.04
meth:WDR90,methylation,0.0,0,0.0
meth:WFDC10B,methylation,0.0,0,0.0
meth:WFDC11,methylation,0.0,0,0.0
meth:ZBTB7C,methylation,0.0,0,0.0
meth:ZBTB8B,methylation,0.0,0,0.0
meth:ZC3H12C,methylation,0.0,0,0.0
meth:ZC3H12D,methylation,0.0,0,0.0
meth:ZC3H7A,methylation,0.0,0,0.0
meth:ZC3HAV1L,methylation,0.0,0,0.0
meth:ZCCHC11,methylation,0.0,0,0.0
meth:ZCCHC7,methylation,0.0,7,0.14
meth:ZAR1,methylation,0.0,0,0.0
meth:ZBBX,methylation,0.0,1,0.02
meth:WDR64,methylation,0.0,0,0.0
meth:ZBP1,methylation,0.0,0,0.0
meth:ZBTB32,methylation,0.0,0,0.0
meth:ZBTB42,methylation,0.0,5,0.1
meth:ZBTB43,methylation,0.0,0,0.0
meth:ZBTB46,methylation,0.0,1,0.02
meth:XKR7,methylation,0.0,0,0.0
meth:XPNPEP1,methylation,0.0,0,0.0
meth:XRCC5,methylation,0.0,0,0.0
meth:YJEFN3,methylation,0.0,1,0.02
meth:YOD1,methylation,0.0,0,0.0
meth:YPEL4,methylation,0.0,0,0.0
meth:ZAN,methylation,0.0,1,0.02
meth:ZAP70,methylation,0.0,0,0.0
meth:ZBED2,methylation,0.0,0,0.0
meth:WNT10A,methylation,0.0,0,0.0
meth:WNT10B,methylation,0.0,1,0.02
meth:WNT11,methylation,0.0,0,0.0
meth:WNT2,methylation,0.0,0,0.0
meth:WNT3A,methylation,0.0,0,0.0
meth:WNT5B,methylation,0.0,0,0.0
meth:WNT6,methylation,0.0,2,0.04
meth:WNT8B,methylation,0.0,0,0.0
meth:WIPF1,methylation,0.0,0,0.0
meth:WIPF3,methylation,0.0,0,0.0
meth:WISP1,methylation,0.0,6,0.12
meth:WISP2,methylation,0.0,0,0.0
meth:WISP3,methylation,0.0,3,0.06
meth:WDR85,methylation,0.0,0,0.0
meth:WNK4,methylation,0.0,0,0.0
meth:WNT1,methylation,0.0,0,0.0
meth:WFDC12,methylation,0.0,0,0.0
meth:WFDC13,methylation,0.0,0,0.0
meth:WFDC2,methylation,0.0,0,0.0
meth:WFDC5,methylation,0.0,1,0.02
meth:WFDC8,methylation,0.0,0,0.0
meth:WFDC9,methylation,0.0,2,0.04
meth:WFIKKN1,methylation,0.0,0,0.0
meth:WIF1,methylation,0.0,0,0.0
expr:ACKR4,expression,0.0,0,0.0
expr:ACMSD,expression,0.0,0,0.0
meth:WDR72,methylation,0.0,0,0.0
meth:WDR8,methylation,0.0,0,0.0
meth:WNK2,methylation,0.0,0,0.0
expr:ADAM29,expression,0.0,0,0.0
expr:ADAM33,expression,0.0,0,0.0
expr:ACTG2,expression,0.0,0,0.0
expr:ACTN2,expression,0.0,0,0.0
expr:ACTN3,expression,0.0,0,0.0
expr:ACTR3B,expression,0.0,0,0.0
expr:ACVR1C,expression,0.0,0,0.0
expr:ADAD2,expression,0.0,0,0.0
expr:ADAM11,expression,0.0,0,0.0
expr:ADAM12,expression,0.0,0,0.0
meth:ULK2,methylation,0.0,0,0.0
meth:UMODL1,methylation,0.0,1,0.02
meth:UNC119,methylation,0.0,1,0.02
meth:WASH2P,methylation,0.0,1,0.02
meth:UNC13C,methylation,0.0,0,0.0
meth:UNC13D,methylation,0.0,0,0.0
expr:ACTC1,expression,0.0,0,0.0
expr:ACOX2,expression,0.0,0,0.0
expr:ACP3,expression,0.0,0,0.0
expr:ACP4,expression,0.0,1,0.02
expr:ACP5,expression,0.0,0,0.0
expr:ACP7,expression,0.0,0,0.0
expr:ACR,expression,0.0,2,0.04
expr:ACSBG1,expression,0.0,0,0.0
expr:ACSBG2,expression,0.0,0,0.0
meth:USH1G,methylation,0.0,0,0.0
meth:USP17L2,methylation,0.0,0,0.0
meth:UNC119B,methylation,0.0,3,0.06
meth:UBXN6,methylation,0.0,0,0.0
meth:UCHL1,methylation,0.0,0,0.0
meth:UCK1,methylation,0.0,0,0.0
meth:UCMA,methylation,0.0,1,0.02
meth:UCN2,methylation,0.0,0,0.0
meth:UCP1,methylation,0.0,0,0.0
meth:UBE2CBP,methylation,0.0,1,0.02
meth:UBE2E2,methylation,0.0,0,0.0
meth:UBE2E3,methylation,0.0,0,0.0
meth:UBE2H,methylation,0.0,0,0.0
meth:UBE2L3,methylation,0.0,0,0.0
meth:UBE2QL1,methylation,0.0,0,0.0
meth:UBE2U,methylation,0.0,5,0.1
expr:ADAM28,expression,0.0,1,0.02
expr:ADAM8,expression,0.0,0,0.0
expr:ADAM9,expression,0.0,0,0.0
expr:ADAMDEC1,expression,0.0,0,0.0
expr:ADAMTS1,expression,0.0,0,0.0
expr:ADAMTS10,expression,0.0,0,0.0
expr:ADAMTS12,expression,0.0,0,0.0
expr:ADAMTS14,expression,0.0,0,0.0
meth:UNC45B,methylation,0.0,0,0.0
expr:ADAM18,expression,0.0,0,0.0
expr:ADAM19,expression,0.0,0,0.0
expr:ADAM20,expression,0.0,1,0.02
expr:ADAM22,expression,0.0,10,0.2
expr:ADAM23,expression,0.0,0,0.0
meth:UBLCP1,methylation,0.0,0,0.0
meth:VAT1L,methylation,0.0,0,0.0
meth:VAV1,methylation,0.0,0,0.0
meth:VAX1,methylation,0.0,0,0.0
meth:VAX2,methylation,0.0,2,0.04
meth:VCAN,methylation,0.0,0,0.0
meth:VEGFC,methylation,0.0,0,0.0
meth:VGF,methylation,0.0,0,0.0
meth:USP6NL,methylation,0.0,2,0.04
meth:UTF1,methylation,0.0,0,0.0
meth:UTS2,methylation,0.0,0,0.0
meth:UTS2R,methylation,0.0,0,0.0
meth:VAMP5,methylation,0.0,0,0.0
meth:VAMP8,methylation,0.0,0,0.0
meth:USP29,methylation,0.0,0,0.0
meth:VASH1,methylation,0.0,0,0.0
expr:ACSL1,expression,0.0,0,0.0
expr:ACSL4,expression,0.0,0,0.0
expr:ACSL6,expression,0.0,2,0.04
expr:ACTA1,expression,0.0,0,0.0
expr:ACTA2,expression,0.0,0,0.0
expr:ACTBL2,expression,0.0,0,0.0
meth:USP54,methylation,0.0,0,0.0
meth:USP6,methylation,0.0,1,0.02
meth:VWCE,methylation,0.0,26,0.52
meth:VWDE,methylation,0.0,0,0.0
meth:VWF,methylation,0.0,0,0.0
meth:WASF3,methylation,0.0,0,0.0
meth:VANGL2,methylation,0.0,0,0.0
meth:USP36,methylation,0.0,0,0.0
meth:USP39,methylation,0.0,0,0.0
meth:USP44,methylation,0.0,0,0.0
expr:ACOD1,expression,0.0,0,0.0
expr:ACOT12,expression,0.0,0,0.0
meth:UPK1A,methylation,0.0,1,0.02
meth:UPK1B,methylation,0.0,0,0.0
meth:UPK3A,methylation,0.0,0,0.0
meth:UQCC,methylation,0.0,1,0.02
meth:UQCRC1,methylation,0.0,0,0.0
meth:UQCRHL,methylation,0.0,0,0.0
meth:UROC1,methylation,0.0,0,0.0
meth:USH1C,methylation,0.0,0,0.0
meth:VASH2,methylation,0.0,0,0.0
meth:UNC5C,methylation,0.0,0,0.0
meth:UNC5D,methylation,0.0,0,0.0
meth:UNC80,methylation,0.0,1,0.02
meth:UNC93A,methylation,0.0,0,0.0
meth:UNCX,methylation,0.0,0,0.0
meth:UPB1,methylation,0.0,0,0.0
meth:VIM,methylation,0.0,0,0.0
meth:VIP,methylation,0.0,0,0.0
meth:VIPR1,methylation,0.0,0,0.0
meth:VIPR2,methylation,0.0,0,0.0
meth:VIT,methylation,0.0,3,0.06
meth:VLDLR,methylation,0.0,0,0.0
meth:VMO1,methylation,0.0,0,0.0
meth:VN1R1,methylation,0.0,0,0.0
meth:UNC5A,methylation,0.0,1,0.02
meth:ZNF518B,methylation,0.0,3,0.06
meth:ZNF528,methylation,0.0,1,0.02
meth:ZNF534,methylation,0.0,1,0.02
meth:ZNF536,methylation,0.0,0,0.0
meth:ZNF542,methylation,0.0,1,0.02
meth:ZNF544,methylation,0.0,0,0.0
meth:ZNF549,methylation,0.0,0,0.0
meth:ZNF486,methylation,0.0,0,0.0
meth:ZNF491,methylation,0.0,0,0.0
meth:ZNF492,methylation,0.0,0,0.0
meth:ZNF496,methylation,0.0,0,0.0
meth:ZNF501,methylation,0.0,0,0.0
meth:ZNF503,methylation,0.0,0,0.0
meth:WNT9B,methylation,0.0,0,0.0
meth:ZNF512,methylation,0.0,0,0.0
meth:ZNF431,methylation,0.0,0,0.0
meth:ZNF454,methylation,0.0,0,0.0
meth:ZNF462,methylation,0.0,0,0.0
meth:ZNF468,methylation,0.0,2,0.04
meth:ZNF469,methylation,0.0,0,0.0
meth:ZNF471,methylation,0.0,0,0.0
meth:ZNF483,methylation,0.0,0,0.0
meth:ZNF485,methylation,0.0,0,0.0
expr:ABCC6,expression,0.0,0,0.0
expr:ABCC9,expression,0.0,0,0.0
expr:ABCG1,expression,0.0,2,0.04
expr:ABCG5,expression,0.0,0,0.0
meth:ZNF506,methylation,0.0,0,0.0
expr:AC009690.1,expression,0.0,0,0.0
expr:AC009779.3,expression,0.0,0,0.0
expr:AC009879.3,expression,0.0,0,0.0
expr:AC010255.2,expression,0.0,2,0.04
expr:AC003002.2,expression,0.0,0,0.0
expr:AC003002.3,expression,0.0,0,0.0
expr:AC004687.2,expression,0.0,0,0.0
expr:AC005324.2,expression,0.0,0,0.0
expr:AC006254.1,expression,0.0,1,0.02
expr:AC006978.2,expression,0.0,0,0.0
expr:AC007040.2,expression,0.0,0,0.0
expr:AC007906.2,expression,0.0,0,0.0
meth:ZNF385D,methylation,0.0,0,0.0
meth:ZNF516,methylation,0.0,0,0.0
meth:ZNF404,methylation,0.0,0,0.0
meth:ZNF417,methylation,0.0,0,0.0
meth:ZNF418,methylation,0.0,0,0.0
meth:ZNF419,methylation,0.0,0,0.0
expr:AC000093.1,expression,0.0,0,0.0
meth:ZNF550,methylation,0.0,3,0.06
meth:ZNF559,methylation,0.0,0,0.0
meth:ZNF560,methylation,0.0,2,0.04
meth:ZNF562,methylation,0.0,0,0.0
meth:ZNF569,methylation,0.0,0,0.0
meth:ZNF570,methylation,0.0,0,0.0
meth:ZNF572,methylation,0.0,0,0.0
meth:ZNF577,methylation,0.0,0,0.0
meth:ZNF391,methylation,0.0,0,0.0
meth:ZSCAN5A,methylation,0.0,0,0.0
meth:ZSCAN5B,methylation,0.0,0,0.0
meth:ZSWIM2,methylation,0.0,1,0.02
expr:AATK,expression,0.0,0,0.0
meth:ZNF737,methylation,0.0,0,0.0
meth:ZNF75A,methylation,0.0,0,0.0
meth:ZNF761,methylation,0.0,0,0.0
meth:ZNF767,methylation,0.0,0,0.0
meth:ZNF772,methylation,0.0,0,0.0
meth:ZNF773,methylation,0.0,0,0.0
meth:ZNF781,methylation,0.0,0,0.0
meth:ZNF788,methylation,0.0,2,0.04
meth:ZNF69,methylation,0.0,0,0.0
expr:ABHD1,expression,0.0,0,0.0
meth:ZNF714,methylation,0.0,0,0.0
meth:ZNF716,methylation,0.0,0,0.0
meth:ZNF718,methylation,0.0,0,0.0
meth:ZNF727,methylation,0.0,0,0.0
meth:ZNF732,methylation,0.0,0,0.0
meth:ZNF735,methylation,0.0,2,0.04
expr:ABLIM2,expression,0.0,0,0.0
expr:ABLIM3,expression,0.0,0,0.0
expr:ABRA,expression,0.0,0,0.0
meth:ZNF667,methylation,0.0,0,0.0
meth:ZNF671,methylation,0.0,0,0.0
meth:ZNF677,methylation,0.0,0,0.0
meth:ZNF679,methylation,0.0,0,0.0
meth:ZNF695,methylation,0.0,0,0.0
expr:ABHD14A-ACY1,expression,0.0,0,0.0
expr:ABHD17C,expression,0.0,0,0.0
expr:AARD,expression,0.0,0,0.0
expr:ABCB6,expression,0.0,0,0.0
expr:ABCC11,expression,0.0,0,0.0
expr:ABCC12,expression,0.0,0,0.0
expr:ABCC2,expression,0.0,0,0.0
expr:ABCC3,expression,0.0,0,0.0
expr:ABCC4,expression,0.0,0,0.0
expr:ABCC5,expression,0.0,0,0.0
meth:ZNF626,methylation,0.0,1,0.02
meth:ZNF642,methylation,0.0,1,0.02
meth:ZNF648,methylation,0.0,0,0.0
meth:ZSCAN4,methylation,0.0,0,0.0
meth:ZNF658,methylation,0.0,2,0.04
meth:ZNF660,methylation,0.0,1,0.02
meth:ZNF662,methylation,0.0,0,0.0
expr:ABCB5,expression,0.0,0,0.0
meth:ZNF578,methylation,0.0,0,0.0
meth:ZNF582,methylation,0.0,0,0.0
meth:ZNF583,methylation,0.0,0,0.0
meth:ZNF595,methylation,0.0,0,0.0
meth:ZNF597,methylation,0.0,0,0.0
meth:ZNF606,methylation,0.0,1,0.02
meth:ZNF614,methylation,0.0,0,0.0
meth:ZNF793,methylation,0.0,0,0.0
meth:ZNF80,methylation,0.0,0,0.0
clin:pam50_Her2,clinical,0.0,0,0.0
meth:ZNF649,methylation,0.0,4,0.08
expr:AC087289.3,expression,0.0,0,0.0
expr:AC087632.2,expression,0.0,0,0.0
meth:ZCCHC8,methylation,0.0,1,0.02
meth:ZCWPW2,methylation,0.0,0,0.0
meth:ZDBF2,methylation,0.0,0,0.0
meth:ZDHHC19,methylation,0.0,0,0.0
expr:AC025283.2,expression,0.0,0,0.0
expr:AC025287.4,expression,0.0,0,0.0
expr:AC040162.1,expression,0.0,0,0.0
expr:AC055811.2,expression,0.0,0,0.0
meth:ZNF134,methylation,0.0,0,0.0
meth:ZNF140,methylation,0.0,0,0.0
meth:ZNF154,methylation,0.0,0,0.0
expr:AC008770.2,expression,0.0,0,0.0
meth:ZNF167,methylation,0.0,0,0.0
meth:ZNF175,methylation,0.0,0,0.0
meth:ZNF177,methylation,0.0,0,0.0
meth:ZNF19,methylation,0.0,0,0.0
meth:ZIK1,methylation,0.0,0,0.0
meth:ZIM2,methylation,0.0,0,0.0
meth:ZIM3,methylation,0.0,0,0.0
meth:ZMAT4,methylation,0.0,0,0.0
meth:ZMYND10,methylation,0.0,0,0.0
meth:ZNF107,methylation,0.0,2,0.04
meth:ZNF114,methylation,0.0,0,0.0
meth:ZNF124,methylation,0.0,1,0.02
meth:ZFPM2,methylation,0.0,0,0.0
meth:ZNF155,methylation,0.0,0,0.0
meth:WSCD2,methylation,0.0,0,0.0
meth:WWP2,methylation,0.0,0,0.0
meth:XAF1,methylation,0.0,0,0.0
meth:XIRP2,methylation,0.0,0,0.0
meth:XKR4,methylation,0.0,0,0.0
meth:XKR5,methylation,0.0,0,0.0
expr:AC098850.3,expression,0.0,0,0.0
expr:AC099489.1,expression,0.0,0,0.0
expr:AC104389.5,expression,0.0,0,0.0
expr:AC107871.1,expression,0.0,0,0.0
expr:AC108488.2,expression,0.0,0,0.0
expr:AC109583.1,expression,0.0,0,0.0
meth:ZDHHC22,methylation,0.0,0,0.0
expr:AC072022.2,expression,0.0,0,0.0
expr:AC090004.1,expression,0.0,0,0.0
expr:AC090360.1,expression,0.0,0,0.0
expr:AC092647.5,expression,0.0,0,0.0
expr:AC092718.8,expression,0.0,0,0.0
expr:AC092835.1,expression,0.0,0,0.0
expr:AC093512.2,expression,0.0,0,0.0
expr:AC093827.5,expression,0.0,0,0.0
expr:AC098650.1,expression,0.0,0,0.0
expr:AC068580.4,expression,0.0,0,0.0
expr:AC068831.6,expression,0.0,0,0.0
expr:AC068896.1,expression,0.0,0,0.0
expr:AC068946.1,expression,0.0,0,0.0
expr:AC069503.2,expression,0.0,0,0.0
meth:ZDHHC24,methylation,0.0,0,0.0
meth:ZNF334,methylation,0.0,0,0.0
meth:ZNF23,methylation,0.0,0,0.0
meth:ZNF233,methylation,0.0,0,0.0
meth:ZNF236,methylation,0.0,0,0.0
meth:ZNF238,methylation,0.0,0,0.0
meth:ZNF254,methylation,0.0,0,0.0
meth:ZNF256,methylation,0.0,0,0.0
meth:ZNF268,methylation,0.0,0,0.0
meth:ZNF280B,methylation,0.0,0,0.0
meth:ZNF204P,methylation,0.0,0,0.0
meth:ZNF205,methylation,0.0,0,0.0
meth:ZNF214,methylation,0.0,1,0.02
meth:ZNF215,methylation,0.0,0,0.0
meth:ZFR2,methylation,0.0,0,0.0
meth:ZNF22,methylation,0.0,1,0.02
meth:ZNF223,methylation,0.0,2,0.04
meth:ZNF229,methylation,0.0,0,0.0
expr:AC010325.1,expression,0.0,0,0.0
expr:AC010422.8,expression,0.0,0,0.0
expr:AC010980.1,expression,0.0,0,0.0
expr:AC011005.1,expression,0.0,0,0.0
expr:AC011448.1,expression,0.0,0,0.0
expr:AC012651.1,expression,0.0,0,0.0
meth:ZNF423,methylation,0.0,0,0.0
meth:ZNF43,methylation,0.0,0,0.0
expr:AC008676.3,expression,0.0,0,0.0
expr:AC008687.4,expression,0.0,0,0.0
meth:ZNF217,methylation,0.0,0,0.0
meth:ZG16,methylation,0.0,0,0.0
meth:ZHX3,methylation,0.0,0,0.0
meth:ZIC1,methylation,0.0,0,0.0
meth:ZIC2,methylation,0.0,2,0.04
meth:ZIC4,methylation,0.0,0,0.0
meth:ZIC5,methylation,0.0,0,0.0
meth:ZDHHC4,methylation,0.0,0,0.0
meth:ZEB1,methylation,0.0,2,0.04
meth:ZEB2,methylation,0.0,1,0.02
meth:ZFAT,methylation,0.0,0,0.0
meth:ZFHX4,methylation,0.0,0,0.0
meth:ZFP106,methylation,0.0,4,0.08
meth:ZFP2,methylation,0.0,0,0.0
meth:ZNF329,methylation,0.0,0,0.0
meth:ZNF350,methylation,0.0,1,0.02
meth:ZNF354C,methylation,0.0,0,0.0
meth:ZNF365,methylation,0.0,0,0.0
meth:ZNF366,methylation,0.0,3,0.06
meth:ZNF37B,methylation,0.0,0,0.0
meth:ZNF382,methylation,0.0,0,0.0
meth:ZNF385A,methylation,0.0,0,0.0
meth:ZNF385B,methylation,0.0,0,0.0
meth:ZNF287,methylation,0.0,0,0.0
meth:ZNF300,methylation,0.0,2,0.04
meth:ZNF311,methylation,0.0,0,0.0
meth:ZNF319,methylation,0.0,0,0.0
meth:ZNF320,methylation,0.0,0,0.0
meth:ZNF323,methylation,0.0,1,0.02
meth:ZFP42,methylation,0.0,1,0.02
meth:TMEM233,methylation,0.0,0,0.0
meth:TMEM26,methylation,0.0,3,0.06
meth:TMEM182,methylation,0.0,0,0.0
meth:TMEM184A,methylation,0.0,0,0.0
meth:TMEM190,methylation,0.0,0,0.0
meth:TMEM196,methylation,0.0,0,0.0
meth:TMEM200A,methylation,0.0,0,0.0
meth:TMEM200C,methylation,0.0,3,0.06
meth:TMEM202,methylation,0.0,0,0.0
meth:TMEM212,methylation,0.0,0,0.0
expr:ADRB3,expression,0.0,0,0.0
expr:ADSS1,expression,0.0,0,0.0
expr:ADTRP,expression,0.0,0,0.0
meth:UBXN2A,methylation,0.0,0,0.0
expr:AFDN,expression,0.0,0,0.0
meth:TMPRSS11B,methylation,0.0,3,0.06
meth:TMPRSS11E,methylation,0.0,13,0.26
meth:TMPRSS11F,methylation,0.0,0,0.0
expr:ADORA2B,expression,0.0,0,0.0
expr:ADORA3,expression,0.0,0,0.0
expr:ADPRHL1,expression,0.0,0,0.0
expr:ADRA1A,expression,0.0,4,0.08
expr:ADRA1B,expression,0.0,0,0.0
expr:ADRA1D,expression,0.0,0,0.0
expr:ADRA2B,expression,0.0,0,0.0
expr:ADRA2C,expression,0.0,0,0.0
expr:ADH4,expression,0.0,0,0.0
expr:AEBP1,expression,0.0,0,0.0
meth:TMCC3,methylation,0.0,0,0.0
meth:TMCO5A,methylation,0.0,0,0.0
meth:TMEFF1,methylation,0.0,0,0.0
meth:TMEM101,methylation,0.0,0,0.0
meth:TMEM106A,methylation,0.0,0,0.0
meth:TMEM114,methylation,0.0,1,0.02
meth:TMEM119,methylation,0.0,2,0.04
meth:TMEM64,methylation,0.0,0,0.0
meth:TMEM71,methylation,0.0,0,0.0
meth:TMEM74,methylation,0.0,0,0.0
meth:TMEM84,methylation,0.0,1,0.02
meth:TMEM8C,methylation,0.0,0,0.0
